End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,Volume,st_dev,open,close,% delta,class
2022-09-30 00:00:00-04:00,EA,0.077532541,-0.008565797,-0.048639885,-0.003584229,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,8992669.231,5.054516869,120.9549919,121.9200592,0.00797873,1
2022-12-31 00:00:00-04:00,EA,-0.012079832,0.029895252,0.120810453,-0.010791367,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,8926153.846,4.681320866,115.8594487,123.6781082,0.067484004,1
2018-06-30 00:00:00-04:00,TTD,0.309540062,0.135779968,0.130860593,0.013091835,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,63073153.85,1.828434156,4.895999908,9.399999619,0.919934599,1
2018-09-30 00:00:00-04:00,TTD,0.066487521,0.040871808,-0.003216754,0.012970076,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,49893461.54,2.435681555,9.25399971,13.34000015,0.441538856,1
2018-12-31 00:00:00-04:00,TTD,0.339218148,0.279596389,0.347692096,0.012008146,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,69022230.77,1.299022363,15.15100002,11.79199982,-0.221701551,0
2019-03-31 00:00:00-04:00,TTD,-0.240792595,-0.032200358,-0.097228693,0.015543322,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,68032000,3.399039639,11.60900021,19.65200043,0.692824539,1
2019-06-30 00:00:00-04:00,TTD,0.33935054,0.145101664,0.144340017,0.011342413,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,80398538.46,2.316391684,20.15600014,23.77700043,0.179648753,1
2019-09-30 00:00:00-04:00,TTD,0.029505316,0.14205004,0.177210497,0.008265021,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,70026785.71,2.541200613,23.60000038,19.84300041,-0.159194911,0
2019-12-31 00:00:00-04:00,TTD,0.30689564,0.221908127,0.268690736,0.006075361,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,75174461.54,3.123612278,18.78199959,27.77599907,0.478862724,1
2020-03-31 00:00:00-04:00,TTD,-0.257171504,0.021978022,-0.020609319,0.010168062,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,100331538.5,4.615892507,26.70100021,21.37599945,-0.19943076,0
2020-06-30 00:00:00-04:00,TTD,-0.134643485,0.046406338,-0.001829826,0.013955737,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,101639000,7.053187014,16.95000076,46.19800186,1.72554571,1
2020-09-30 00:00:00-04:00,TTD,0.551394514,0.156300703,0.197066911,0.009667071,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,56572153.85,2.553334096,46.15100098,61.31100082,0.328486913,1
2020-12-31 00:00:00-04:00,TTD,0.481607372,0.288119738,0.332312404,0.007320424,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,44515615.38,15.15379238,56.6629982,79.58100128,0.404461532,1
2021-03-31 00:00:00-04:00,TTD,-0.312783462,-0.054829339,-0.127586207,0.007650832,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,42566000,6.718932071,80.59999847,69.2559967,-0.140744441,0
2021-06-30 00:00:00-04:00,TTD,0.269571362,0.072992701,0.048089592,9.056934986,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,47955000,8.186989953,67.5,77.94999695,0.15481477,1
2021-09-30 00:00:00-04:00,TTD,0.07167781,0.070175439,0.059710874,0.005444658,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,20814438.46,4.606777775,76.87999725,71,-0.076482797,0
2021-12-31 00:00:00-04:00,TTD,0.315026034,0.196721311,0.215895611,0.005887877,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,23553169.23,13.01709512,69.16000366,78.94000244,0.141411195,1
2022-03-31 00:00:00-04:00,TTD,-0.200834437,-0.040257199,-0.129756098,0.006807842,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,33258269.23,10.06359186,92.66000366,67.79000092,-0.268400623,0
2022-06-30 00:00:00-04:00,TTD,0.197213528,0.0699097,0.061098655,0.004378446,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,29910538.46,8.032226653,72.52999878,45.63000107,-0.370880989,0
2022-09-30 00:00:00-04:00,TTD,0.050761797,0.06833651,0.061806656,0.003399066,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,29123884.62,10.51329755,41.02000046,56.79000092,0.384446618,1
2022-12-31 00:00:00-04:00,TTD,0.267432373,0.116462793,0.126865672,0.002625199,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,25288376.92,4.958052724,60.25,42.29000092,-0.298091271,0
2018-06-30 00:00:00-04:00,MTCH,0.074290883,0.033825236,0.034785068,0.00748346,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,14199569.23,2.924291815,42.30576399,38.07042694,-0.10011253,0
2018-09-30 00:00:00-04:00,MTCH,0.009354537,0.021972735,0.030882755,-0.002045357,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,11920553.85,7.088268538,36.30015151,53.27004623,0.467488262,1
2018-12-31 00:00:00-04:00,MTCH,0.035217794,0.078939109,0.068663839,0.002025577,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,13147876.92,6.395730565,55.71607088,43.04999924,-0.227332463,0
2019-03-31 00:00:00-04:00,MTCH,-0.584042077,0.041454545,0.086579013,0.003624315,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,8395661.538,5.700566684,42.38999939,54.91999817,0.295588558,1
2019-06-30 00:00:00-04:00,MTCH,0.071774011,0.159078212,0.21369863,0.002788868,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,8456300,6.27423011,57.25,72.27999878,0.26253273,1
